time,open,high,low,close,tick_volume
2026-01-12T11:00:00Z,1.168770,1.169540,1.168080,1.168140,3452
2026-01-12T12:00:00Z,1.168130,1.168500,1.167540,1.168490,3092
2026-01-12T13:00:00Z,1.168490,1.168900,1.167520,1.167810,2942
2026-01-12T14:00:00Z,1.167800,1.168710,1.167660,1.168090,3144
2026-01-12T15:00:00Z,1.168080,1.169800,1.167740,1.169240,5144
2026-01-12T16:00:00Z,1.169230,1.169240,1.167350,1.167640,5840
2026-01-12T17:00:00Z,1.167650,1.168550,1.167240,1.168070,4431
2026-01-12T18:00:00Z,1.168080,1.168170,1.167090,1.167140,3385
2026-01-12T19:00:00Z,1.167130,1.167540,1.166560,1.166810,3332
2026-01-12T20:00:00Z,1.166820,1.167110,1.166470,1.166840,2090
2026-01-12T21:00:00Z,1.166840,1.167340,1.166730,1.167160,1566
2026-01-12T22:00:00Z,1.167170,1.167260,1.166260,1.166460,1674
2026-01-12T23:00:00Z,1.166450,1.166820,1.166370,1.166550,1074
2026-01-13T00:00:00Z,1.166330,1.166850,1.166250,1.166720,522
2026-01-13T01:00:00Z,1.166650,1.166920,1.166400,1.166600,1080
2026-01-13T02:00:00Z,1.166600,1.166710,1.166020,1.166320,1877
2026-01-13T03:00:00Z,1.166330,1.166410,1.165590,1.165800,2297
2026-01-13T04:00:00Z,1.165800,1.166090,1.165640,1.165860,1613
2026-01-13T05:00:00Z,1.165860,1.166320,1.165610,1.165820,1450
2026-01-13T06:00:00Z,1.165820,1.166540,1.165800,1.166500,1504
2026-01-13T07:00:00Z,1.166510,1.166710,1.166130,1.166230,1540
2026-01-13T08:00:00Z,1.166230,1.166250,1.165340,1.165840,2455
2026-01-13T09:00:00Z,1.165820,1.166440,1.165550,1.166360,2974
2026-01-13T10:00:00Z,1.166360,1.166860,1.165810,1.166850,3400
2026-01-13T11:00:00Z,1.166860,1.167220,1.166290,1.167150,2628
2026-01-13T12:00:00Z,1.167150,1.167400,1.166460,1.166590,2662
2026-01-13T13:00:00Z,1.166590,1.167000,1.166410,1.166820,1674
2026-01-13T14:00:00Z,1.166820,1.166880,1.165250,1.165470,2765
2026-01-13T15:00:00Z,1.165470,1.167740,1.164980,1.166800,8716
2026-01-13T16:00:00Z,1.166780,1.167300,1.165690,1.166350,6924
2026-01-13T17:00:00Z,1.166340,1.166450,1.164370,1.165150,6291
2026-01-13T18:00:00Z,1.165160,1.165410,1.163380,1.164520,4567
2026-01-13T19:00:00Z,1.164530,1.164820,1.164090,1.164560,3188
