time,open,high,low,close,tick_volume
2026-05-27T03:15:00Z,4521.96,4522.46,4514.09,4517.89,1953
2026-05-27T03:30:00Z,4518.38,4520.84,4516.72,4518.66,1548
2026-05-27T03:45:00Z,4518.78,4522.13,4514.6,4515.07,1696
2026-05-27T04:00:00Z,4515.06,4520.92,4512.68,4519.17,2764
2026-05-27T04:15:00Z,4519.16,4521.03,4514.36,4516.19,1955
2026-05-27T04:30:00Z,4516.09,4517.1,4509.26,4509.9,1930
2026-05-27T04:45:00Z,4509.94,4510.38,4506.78,4507.86,1778
2026-05-27T05:00:00Z,4507.97,4509.44,4502.08,4504.19,1981
2026-05-27T05:15:00Z,4504.12,4505.74,4499.02,4505.43,1637
2026-05-27T05:30:00Z,4505.48,4506.02,4498.68,4499.94,1618
2026-05-27T05:45:00Z,4499.75,4507.0,4498.23,4505.78,1314
2026-05-27T06:00:00Z,4505.74,4510.41,4505.13,4509.2,1458
2026-05-27T06:15:00Z,4509.23,4511.95,4505.54,4507.09,1372
2026-05-27T06:30:00Z,4507.13,4507.32,4501.65,4504.4,1138
2026-05-27T06:45:00Z,4504.39,4505.53,4496.7,4497.09,1292
2026-05-27T07:00:00Z,4497.14,4503.22,4495.81,4503.05,1404
2026-05-27T07:15:00Z,4503.13,4503.38,4499.67,4499.67,1283
2026-05-27T07:30:00Z,4499.65,4508.55,4498.03,4508.52,1488
2026-05-27T07:45:00Z,4508.51,4517.25,4508.51,4510.12,1647
2026-05-27T08:00:00Z,4510.07,4513.79,4508.27,4508.95,1497
2026-05-27T08:15:00Z,4508.97,4509.01,4504.05,4507.26,1675
2026-05-27T08:30:00Z,4507.04,4508.7,4491.7,4493.31,3388
2026-05-27T08:45:00Z,4493.34,4502.2,4491.92,4497.54,3074
2026-05-27T09:00:00Z,4497.51,4499.14,4493.63,4493.97,3102
2026-05-27T09:15:00Z,4493.96,4495.8,4483.69,4486.28,3419
2026-05-27T09:30:00Z,4486.22,4487.89,4479.92,4487.68,3103
2026-05-27T09:45:00Z,4487.62,4490.08,4483.56,4485.16,2415
2026-05-27T10:00:00Z,4485.29,4488.45,4480.1,4480.19,2537
2026-05-27T10:15:00Z,4480.31,4489.14,4480.2,4486.13,2217
2026-05-27T10:30:00Z,4486.18,4488.62,4481.19,4482.71,1952
2026-05-27T10:45:00Z,4482.74,4484.06,4475.79,4482.1,2294
2026-05-27T11:00:00Z,4481.89,4489.27,4481.73,4486.33,2509
2026-05-27T11:15:00Z,4486.36,4492.91,4486.1,4489.1,2178
2026-05-27T11:30:00Z,4489.07,4496.58,4486.0,4496.22,2042
2026-05-27T11:45:00Z,4496.32,4498.65,4492.61,4497.79,2016
2026-05-27T12:00:00Z,4497.8,4497.8,4488.6,4491.59,2100
2026-05-27T12:15:00Z,4491.67,4495.32,4489.36,4490.06,1748
2026-05-27T12:30:00Z,4490.07,4492.22,4486.86,4488.58,1632
2026-05-27T12:45:00Z,4488.53,4493.16,4488.26,4490.14,1248
2026-05-27T13:00:00Z,4490.08,4490.65,4484.28,4485.47,1687
2026-05-27T13:15:00Z,4485.41,4486.31,4476.51,4476.98,2101
2026-05-27T13:30:00Z,4476.88,4477.2,4462.09,4465.66,3175
2026-05-27T13:45:00Z,4465.45,4466.95,4442.75,4445.85,4199
2026-05-27T14:00:00Z,4446.8,4453.15,4443.36,4451.13,3121
2026-05-27T14:15:00Z,4451.01,4452.15,4439.81,4440.86,3060
2026-05-27T14:30:00Z,4440.82,4444.23,4432.38,4443.16,3231
2026-05-27T14:45:00Z,4443.05,4444.73,4424.96,4428.71,3093
2026-05-27T15:00:00Z,4428.85,4437.51,4428.45,4430.34,3151
2026-05-27T15:15:00Z,4430.08,4466.32,4427.47,4454.71,4841
2026-05-27T15:30:00Z,4454.97,4460.15,4444.67,4446.97,4069
2026-05-27T15:45:00Z,4447.07,4448.15,4437.78,4438.83,3172
2026-05-27T16:00:00Z,4438.69,4438.87,4411.19,4416.64,4750
2026-05-27T16:15:00Z,4416.62,4421.27,4401.45,4404.55,4516
2026-05-27T16:30:00Z,4404.4,4425.55,4404.11,4419.29,4852
2026-05-27T16:45:00Z,4419.2,4433.96,4418.29,4427.28,4254
2026-05-27T17:00:00Z,4427.15,4455.46,4426.01,4447.9,4374
2026-05-27T17:15:00Z,4447.98,4455.31,4440.08,4445.37,4134
